,Control,L16,L20,L36,L9,L32,L33,L31,L26,L30,L2,L12,L40,L29,L34,L21,L19,L4,L1,L18,L3,L27,L8,L25,L28,L11,L7,L17,L14,L38,L23,L10,L15,L22,L24,L6,L13,L37,L35,L5,L39,taxonomy,chn,location
ASV_241,0,21,233,0,0,164,52,0,20,0,0,0,0,0,0,0,0,141,0,55,0,50,78,0,0,0,16,0,0,0,0,0,0,17,0,0,0,0,0,0,0,Metazoa; Chordata; Actinopteri; Siluriformes; Siluridae; Silurus; Silurus asotus,鲶鱼,
ASV_200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,109,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metazoa; Chordata; Actinopteri; Spariformes; NA; NA; NA,,
ASV_140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,770,0,0,0,0,4,333,Metazoa; Chordata; Actinopteri; Spariformes; Sparidae; Acanthopagrus; Acanthopagrus latus,黄鳍棘鲷,
ASV_104,0,0,139,0,606,0,0,10,29,473,272,0,0,0,296,1092,0,0,8,0,5,52,0,0,163,5,0,0,0,0,0,0,0,0,0,0,25,0,55,0,0,Metazoa; Chordata; Actinopteri; Synbranchiformes; Mastacembelidae; Mastacembelus; Mastacembelus sinensis,中华刺鳅,
ASV_37,0,10,6374,7,0,4,10,181,4,6,0,26,2,5,258,15,403,0,0,12,52,218,14,631,304,15,264,3,0,44,0,563,5,15,60,11,169,2,5,0,3,Metazoa; Chordata; Aves; Anseriformes; Anatidae; Anser; Anser cygnoides,,
ASV_42,0,30,7085,5,46,19,256,925,7,18,20,34,4,12,150,26,9,0,51,16,121,621,13,4,1450,13,34,5,740,154,63,927,8,0,39,4,138,2,77,0,0,Metazoa; Chordata; Aves; Anseriformes; Anatidae; Anser; NA,,
ASV_72,0,1073,0,0,139,3,0,21,0,0,0,18,0,0,33,0,4,0,282,0,446,3,12,0,11,195,920,0,42,26,351,149,259,0,4,3,20,3,1,0,0,Metazoa; Chordata; Aves; Anseriformes; Anatidae; Cairina; Cairina moschata,,
ASV_10,3,35,1691,52,55,23,27,1674,82,178,437,19448,10,1646,144,222,935,210,20,353,491,135,301,13,2498,184,3015,21,101,510,721,60,66,199,49,416,292,225,6,61,8,Metazoa; Chordata; Aves; Anseriformes; Anatidae; NA; NA,,
ASV_102,0,0,0,0,0,0,0,0,3,0,37,0,0,0,0,0,0,0,0,774,314,0,0,0,8,0,129,0,0,0,0,0,245,0,78,0,538,0,0,0,0,Metazoa; Chordata; Aves; Columbiformes; Columbidae; Columba; Columba livia,,
ASV_220,0,0,0,0,0,2,0,0,0,0,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Metazoa; Chordata; Aves; Columbiformes; Columbidae; Streptopelia; Streptopelia chinensis,,
ASV_23,5,817,3510,62,58,148,39,460,125,74,571,272,10,152,161,13923,513,488,35,224,405,180,97,639,1047,568,5066,22,512,19868,368,1380,379,246,425,145,726,141,9,42,22,Metazoa; Chordata; Aves; Galliformes; Phasianidae; NA; NA,,
ASV_87,0,0,203,0,2054,0,0,0,0,0,0,1075,2,0,36,366,0,0,0,0,0,118,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,2,1,0,20,Metazoa; Chordata; Aves; Passeriformes; Muscicapidae; Oenanthe; Oenanthe isabellina,,
ASV_117,168,0,0,0,453,0,0,0,0,0,0,0,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Metazoa; Chordata; Aves; Passeriformes; Pycnonotidae; Pycnonotus; NA,,
ASV_311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,Metazoa; Chordata; Aves; Pelecaniformes; Ardeidae; Nycticorax; Nycticorax nycticorax,,
ASV_45,2,9,293,15,20,9,19,542,130,10,0,490,6,278,2,281,12,571,14,192,88,969,252,59,10868,357,681,13,296,6,9,20,202,0,611,7,102,7,5,5,23,Metazoa; Chordata; Mammalia; Artiodactyla; Bovidae; Bos; NA,,
ASV_79,0,0,2042,0,34,0,0,0,347,0,0,0,0,0,2,0,0,0,0,0,11,5,0,511,90,257,399,3,0,0,0,0,0,0,3,3,0,3,13,0,0,Metazoa; Chordata; Mammalia; Artiodactyla; Bovidae; Capra; NA,,
ASV_257,0,0,0,0,251,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,Metazoa; Chordata; Mammalia; Artiodactyla; Bovidae; NA; NA,,
ASV_235,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,98,0,0,0,0,0,0,0,0,0,0,0,0,48,0,Metazoa; Chordata; Mammalia; Artiodactyla; Bovidae; Ovis; NA,,
ASV_25,66,220,8938,21,147,889,422,1692,128,169,1058,935,502,740,392,678,1096,1075,587,1974,858,2008,630,725,1925,2184,30022,1164,2668,80,1725,5730,1316,847,2846,202,1068,1914,112,118,19,Metazoa; Chordata; Mammalia; Artiodactyla; Suidae; Sus; Sus scrofa,,
ASV_70,1,0,3663,3,274,0,4,0,3,0,39,0,0,0,40,0,0,224,0,0,88,3,110,0,0,11,67,0,0,0,0,19,5,0,12,0,81,15,76,96,9,Metazoa; Chordata; Mammalia; Carnivora; Canidae; Canis; Canis lupus,,
ASV_166,1,0,0,0,0,0,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,Metazoa; Chordata; Mammalia; Perissodactyla; Equidae; Equus; NA,,
ASV_8,395,1341,4833,964,6186,1222,3361,4023,2543,2954,3637,3717,2026,4039,1894,2173,3406,2203,3933,2141,1578,5422,3153,2945,3692,9324,2151,1813,3734,535,1839,2865,4941,1359,1820,1424,3333,3138,401,465,183,Metazoa; Chordata; Mammalia; Primates; Hominidae; Homo; Homo sapiens,,
ASV_44,10,450,903,1651,71,220,1518,2121,625,1051,584,193,10,12,718,729,308,385,189,1089,115,1319,784,2014,1006,1244,38,18,373,408,582,46,303,273,29,17,544,50,372,54,79,Metazoa; Chordata; Mammalia; Primates; NA; NA; NA,,
ASV_267,0,0,0,0,0,0,0,23,0,0,0,0,244,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,12,Metazoa; Chordata; Mammalia; Rodentia; Muridae; Rattus; Rattus korinchi,,
ASV_155,0,35,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,87,3,141,0,0,0,0,0,0,49,0,0,0,0,0,573,0,0,0,0,0,Metazoa; Chordata; Mammalia; Rodentia; Muridae; Rattus; Rattus nitidus,,
ASV_46,0,11,623,0,39,9,2010,2042,56,6,757,457,6,5,4,17,6,61,200,10,59,1452,94,7,51,13,241,5,1252,10,108,20,35,40,259,11,831,0,0,172,0,Metazoa; Chordata; Mammalia; Rodentia; Muridae; Rattus; Rattus norvegicus,,
ASV_217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,201,0,0,3,30,0,183,0,0,Metazoa; Chordata; Mammalia; Rodentia; Muridae; Rattus; Rattus tanezumi,,
ASV_94,0,528,96,3,482,30,518,26,502,205,18,463,337,6,130,0,0,991,425,0,272,4,118,0,88,724,17,7,19,7,84,0,92,287,138,0,22,188,112,0,90,Metazoa; Chordata; Reptilia; Testudines; NA; NA; NA,,
ASV_343,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,180,0,0,0,0,0,0,0,1,0,0,Metazoa; Chordata; Reptilia; Testudines; Trionychidae; Pelodiscus; NA,,
ASV_81,0,12,353,0,78,0,0,0,2,0,0,0,0,662,0,0,0,0,173,0,0,6,148,936,0,6,0,0,0,0,0,0,32,0,0,0,0,5,2,0,0,Metazoa; NA; NA; NA; NA; NA; NA,,
